sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Wendy didn't run around two schools.,Wendy did run around three schools.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts that Wendy ran around three schools, which directly opposes the claim that she did not run around even two schools."
Wendy did run around two schools.,Wendy didn't run around two schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that Wendy did not perform the act of running around two schools, which contradicts the claim that she did."
Wendy didn't run around two schools.,Wendy did run around two schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding Wendy's activity around the schools.
Wendy did run around three schools.,Wendy didn't run around three schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that Wendy did not perform the act of running around three schools, which contradicts the claim that she did."
Wendy didn't run around three schools.,Wendy did run around three schools.,contradiction,contradiction,negation,control,numeral_two-three,two - three,Sentence 2 directly contradicts Sentence 1 by asserting the opposite action regarding Wendy's activity around three schools.
Janice could have two cats.,Janice couldn't have three cats.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"If Janice could have two cats, it logically follows that she cannot have three cats, as having three would exceed the possibility of having two."
Janice could have two cats.,Janice could have three cats.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Janice could have two cats, it does not logically support the possibility of her having three cats, as the latter exceeds the former's limit."
Janice could have three cats.,Janice could have two cats.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 is a contradiction of Sentence 1 because if Janice could have three cats, it implies that having two cats is not the only possibility, thus contradicting the exclusivity of having only two."
Janice could have three cats.,Janice couldn't have two cats.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"If Janice could have three cats, then it logically follows that she could also have two cats, making sentence 2 a contradiction of sentence 1."
Janice couldn't have two cats.,Janice could have three cats.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if Janice couldn't have two cats, it logically follows that she cannot have three cats, as three exceeds the limit of two."
Janice could have two cats.,Janice couldn't have two cats.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the possibility presented in Sentence 1, asserting that Janice is unable to have two cats, which contradicts the suggestion that it is possible for her to do so."
Janice couldn't have two cats.,Janice could have two cats.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting the possibility of Janice having two cats, which is explicitly denied in Sentence 1."
Janice could have three cats.,Janice couldn't have three cats.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the possibility presented in Sentence 1, asserting that Janice is unable to have three cats, which contradicts the potentiality expressed in Sentence 1."
Janice couldn't have three cats.,Janice could have three cats.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 by asserting the possibility of Janice having three cats, which is explicitly denied in Sentence 1."
Two students telephone.,Three students don't telephone.,neutral,entailment,implicature_PtoN,target,numeral_two-three,two - three,"The assertion in sentence2 contradicts the action described in sentence1, as it states that three students do not engage in the same activity, thus making it impossible for sentence2 to be an entailment of sentence1."
Two students telephone.,Three students telephone.,neutral,contradiction,negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it asserts a different quantity of students involved in the action, claiming three instead of the two specified."
Three students telephone.,Two students telephone.,entailment,contradiction,reverse negated implicature_P,target,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because it specifies a different number of students (two instead of three), which directly conflicts with the assertion made in Sentence 1."
Three students telephone.,Two students don't telephone.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if three students are telephoning, it is impossible for two students not to be telephoning."
Two students don't telephone.,Three students telephone.,contradiction,contradiction,opposite,control,numeral_two-three,two - three,"Sentence 2 contradicts Sentence 1 because if two students do not telephone, it is impossible for three students to be telephoning simultaneously."
Two students telephone.,Two students don't telephone.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that the two students do not engage in the act of telephoning, which contradicts the claim that they do."
Two students don't telephone.,Two students telephone.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly contradicts Sentence 1 because it asserts that the same two students engage in the action of telephoning, which is the opposite of not telephoning."
Three students telephone.,Three students don't telephone.,contradiction,contradiction,negation,control,numeral_two-three,two - three,"Sentence 2 directly negates the action stated in Sentence 1, asserting that the same three students do not engage in telephoning, which contradicts the claim that they do."
