sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Science is not big.,Science is enourmous.,contradiction,contradiction,opposite,control,adjective,big-enourmous,"Sentence 2 contradicts Sentence 1 because it asserts that science is ""enormous,"" directly opposing the claim that science is ""not big."""
Science is big.,Science is not big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that science is not big, thereby contradicting the claim that science is indeed big."
Science is not big.,Science is big.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite quality of ""big"" for science, which is explicitly stated as ""not big"" in Sentence 1."
Science is enourmous.,Science is not enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that science is not enormous, thereby contradicting the claim that it is."
Science is not enourmous.,Science is enourmous.,contradiction,contradiction,negation,control,adjective,big-enourmous,"Sentence 2 directly contradicts Sentence 1 by asserting the opposite quality of science, claiming it is ""enormous"" when Sentence 1 states it is ""not enormous."""
These pants are good.,These pants are not excellent.,neutral,entailment,implicature_PtoN,target,adjective,good-excellent,"The statement ""These pants are good"" implies a positive quality, which does not necessarily equate to ""excellent,"" thus supporting the entailment that they are not at the highest level of quality."
These pants are not excellent.,These pants are good.,neutral,entailment,implicature_NtoP,target,adjective,good-excellent,"The statement ""These pants are not excellent"" implies that they do not meet a high standard, which can be interpreted as being at least ""good"" but not exceptional, thus supporting the entailment that ""These pants are good."""
These pants are good.,These pants are excellent.,neutral,contradiction,negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that the two statements cannot coexist in the same evaluative context."
These pants are excellent.,These pants are good.,entailment,contradiction,reverse negated implicature_P,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because ""excellent"" implies a higher quality than ""good,"" suggesting that if the pants are excellent, they cannot merely be classified as good."
These pants are not excellent.,These pants are not good.,neutral,contradiction,negated implicature_N,target,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because if the pants are not excellent, they could still be considered good, but stating they are ""not good"" implies a lower quality than merely ""not excellent."""
These pants are not good.,These pants are not excellent.,entailment,contradiction,reverse negated implicature_N,target,adjective,good-excellent,"Sentence 2 is a contradiction of Sentence 1 because stating that the pants are ""not excellent"" implies they could still be acceptable or average, while Sentence 1 categorically asserts they are ""not good,"" suggesting a lower quality."
These pants are excellent.,These pants are not good.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 contradicts Sentence 1 because stating that ""these pants are not good"" directly opposes the positive evaluation of ""excellent"" in Sentence 1."
These pants are not good.,These pants are excellent.,contradiction,contradiction,opposite,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of quality presented in Sentence 1, asserting a positive attribute (""excellent"") that contradicts the negative assessment (""not good"")."
These pants are good.,These pants are not good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the positive evaluation of the pants expressed in Sentence 1, making it a clear contradiction."
These pants are not good.,These pants are good.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the evaluation of quality expressed in Sentence 1, making it a clear contradiction."
These pants are excellent.,These pants are not excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly negates the quality asserted in Sentence 1, making it a clear contradiction."
These pants are not excellent.,These pants are excellent.,contradiction,contradiction,negation,control,adjective,good-excellent,"Sentence 2 directly opposes the assertion made in Sentence 1 by affirming the quality of the pants as ""excellent,"" which contradicts the claim that they are ""not excellent."""
Beth is smart.,Beth is not brilliant.,neutral,entailment,implicature_PtoN,target,adjective,smart-brilliant,"Sentence 2 is not an entailment of Sentence 1 because stating that ""Beth is smart"" does not logically imply that she is not brilliant; in fact, being smart could suggest a level of brilliance."
Beth is not brilliant.,Beth is smart.,neutral,entailment,implicature_NtoP,target,adjective,smart-brilliant,"The statement ""Beth is not brilliant"" implies that she does not possess a high level of intelligence, which contradicts the assertion that ""Beth is smart."""
Beth is smart.,Beth is brilliant.,neutral,contradiction,negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 is not a contradiction of Sentence 1; rather, it reinforces and elevates the assertion about Beth's intelligence."
Beth is brilliant.,Beth is smart.,entailment,contradiction,reverse negated implicature_P,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because ""brilliant"" implies a higher level of intelligence than merely being ""smart,"" suggesting that if Beth is not considered brilliant, she cannot be categorized as smart."
Beth is not brilliant.,Beth is not smart.,neutral,contradiction,negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because if Beth is not brilliant, it implies a lack of exceptional intelligence, which can be interpreted as being not smart."
Beth is not smart.,Beth is not brilliant.,entailment,contradiction,reverse negated implicature_N,target,adjective,smart-brilliant,"Sentence 2 is a contradiction of Sentence 1 because if Beth is not smart, it implies a lack of intelligence, which inherently includes not being brilliant, making the two statements incompatible in their implications about her cognitive abilities."
Beth is brilliant.,Beth is not smart.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"If Beth is brilliant, then it logically contradicts the assertion that she is not smart, as brilliance implies a high level of intelligence."
Beth is not smart.,Beth is brilliant.,contradiction,contradiction,opposite,control,adjective,smart-brilliant,"Sentence 2 contradicts Sentence 1 because describing Beth as ""brilliant"" implies a high level of intelligence, directly opposing the claim that she is ""not smart."""
Beth is smart.,Beth is not smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting the claim that Beth possesses intelligence."
Beth is not smart.,Beth is smart.,contradiction,contradiction,negation,control,adjective,smart-brilliant,Sentence 2 directly contradicts Sentence 1 because it asserts the opposite claim about Beth's intelligence.
Beth is brilliant.,Beth is not brilliant.,contradiction,contradiction,negation,control,adjective,smart-brilliant,"Sentence 2 directly negates the assertion made in Sentence 1, thereby contradicting the claim that Beth possesses brilliance."
