sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
Neither these guests nor those ladies argued.,These guests and those ladies didn't both argue.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it implies that at least one of the groups (either the guests or the ladies) did not argue, while Sentence 1 states that neither group engaged in any argument at all."
These guests and those ladies argued.,Neither these guests nor those ladies argued.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that neither the guests nor the ladies engaged in any argument, directly opposing the claim that they did argue."
Neither these guests nor those ladies argued.,These guests and those ladies argued.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the guests and the ladies engaged in arguing, while Sentence 1 states that neither group did so."
These guests or those ladies argued.,Neither these guests nor those ladies argued.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that neither group engaged in arguing, directly opposing the claim that at least one of the groups did argue."
Neither these guests nor those ladies argued.,These guests or those ladies argued.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that at least one of the groups (either the guests or the ladies) engaged in arguing, directly opposing the claim that neither group argued."
These guests and those ladies argued.,These guests and those ladies didn't both argue.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that the guests and ladies did not engage in a joint argument, directly opposing the claim that they argued together."
These guests and those ladies didn't both argue.,These guests and those ladies argued.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 contradicts Sentence 1 because if ""these guests and those ladies argued,"" it directly opposes the claim that they ""didn't both argue."""
Those ladders or those glasses are irritating Catherine.,Those ladders and those glasses aren't both irritating Catherine.,neutral,entailment,implicature_PtoN,target,connective,or - and,"The assertion in sentence 2 that ""those ladders and those glasses aren't both irritating Catherine"" logically follows from sentence 1, which states that either one or the other is irritating her, implying that they cannot both be irritating simultaneously."
Those ladders and those glasses aren't both irritating Catherine.,Those ladders or those glasses are irritating Catherine.,neutral,entailment,implicature_NtoP,target,connective,or - and,"If neither the ladders nor the glasses are both irritating Catherine, it logically follows that at least one of them must be irritating her."
Those ladders or those glasses are irritating Catherine.,Those ladders and those glasses are irritating Catherine.,neutral,contradiction,negated implicature_P,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because it asserts that both items are irritating Catherine simultaneously, while Sentence 1 implies that only one of the two is causing irritation."
Those ladders and those glasses are irritating Catherine.,Those ladders or those glasses are irritating Catherine.,entailment,contradiction,reverse negated implicature_P,target,connective,or - and,"Sentence 2 introduces a disjunction (""or"") that implies at least one of the items may not be irritating Catherine, contradicting the definitive assertion in Sentence 1 that both items are irritating her."
Those ladders and those glasses aren't both irritating Catherine.,Neither those ladders nor those glasses are irritating Catherine.,neutral,contradiction,negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the ladders nor the glasses are irritating Catherine, then it is impossible for both to not irritate her, which directly opposes the claim that at least one of them is not irritating her."
Neither those ladders nor those glasses are irritating Catherine.,Those ladders and those glasses aren't both irritating Catherine.,entailment,contradiction,reverse negated implicature_N,target,connective,or - and,"Sentence 2 contradicts Sentence 1 because if neither the ladders nor the glasses irritate Catherine, then it is impossible for both to not irritate her simultaneously, as stated in Sentence 2."
Those ladders and those glasses are irritating Catherine.,Neither those ladders nor those glasses are irritating Catherine.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that neither the ladders nor the glasses irritate Catherine, which contradicts the claim that they do."
Neither those ladders nor those glasses are irritating Catherine.,Those ladders and those glasses are irritating Catherine.,contradiction,contradiction,opposite,control,connective,or - and,"Sentence 2 directly contradicts Sentence 1 by asserting that both the ladders and the glasses are irritating to Catherine, while Sentence 1 states that neither is irritating her."
Those ladders or those glasses are irritating Catherine.,Neither those ladders nor those glasses are irritating Catherine.,contradiction,contradiction,negation,control,connective,or - and,"Sentence 2 directly negates the assertion made in Sentence 1 by stating that neither of the items causes irritation to Catherine, thus creating a contradiction."
