sentence1,sentence2,gold_label_log,gold_label_prag,spec_relation,item_type,trigger,lexemes,Reasoning_gold_label_Prag
No organizations induced Jane's grandmother to move.,Not all organizations induced Jane's grandmother to move.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 implies that some organizations may have induced Jane's grandmother to move, which directly contradicts the absolute claim made in Sentence 1 that no organizations did so."
All organizations induced Jane's grandmother to move.,No organizations induced Jane's grandmother to move.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that no organizations were involved in inducing Jane's grandmother to move, which opposes the claim that all organizations did so."
No organizations induced Jane's grandmother to move.,All organizations induced Jane's grandmother to move.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every organization, in contrast to none, played a role in inducing Jane's grandmother to move."
Some organizations induced Jane's grandmother to move.,No organizations induced Jane's grandmother to move.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that no organizations were involved in inducing Jane's grandmother to move, which opposes the claim that some organizations did."
No organizations induced Jane's grandmother to move.,Some organizations induced Jane's grandmother to move.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because it asserts that at least one organization influenced Jane's grandmother to move, directly opposing the claim that no organizations did so."
All organizations induced Jane's grandmother to move.,Not all organizations induced Jane's grandmother to move.,contradiction,contradiction,negation,control,quantifier,some - all,Sentence 2 contradicts Sentence 1 because it directly negates the universal claim made in Sentence 1 by stating that there exists at least one organization that did not induce Jane's grandmother to move.
Not all organizations induced Jane's grandmother to move.,All organizations induced Jane's grandmother to move.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that every organization, without exception, induced Jane's grandmother to move, which opposes the claim that at least some organizations did not."
Leslie should sell some pies.,Leslie shouldn't sell all pies.,neutral,entailment,implicature_PtoN,target,quantifier,some - all,"If Leslie should sell some pies, it logically follows that she cannot sell all pies."
Leslie shouldn't sell all pies.,Leslie should sell some pies.,neutral,entailment,implicature_NtoP,target,quantifier,some - all,"If Leslie shouldn't sell all pies, it logically follows that she must sell at least some pies."
Leslie should sell some pies.,Leslie should sell all pies.,neutral,contradiction,negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because selling all pies implies that Leslie cannot sell only some, which directly opposes the suggestion to sell just a portion."
Leslie should sell all pies.,Leslie should sell some pies.,entailment,contradiction,reverse negated implicature_P,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because selling ""some"" pies implies that not all pies are being sold, which directly opposes the directive to sell ""all"" pies."
Leslie shouldn't sell all pies.,Leslie should sell no pies.,neutral,contradiction,negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because if Leslie shouldn't sell all pies, it implies that selling some pies is acceptable, whereas Sentence 2 asserts that Leslie should sell no pies at all."
Leslie should sell no pies.,Leslie shouldn't sell all pies.,entailment,contradiction,reverse negated implicature_N,target,quantifier,some - all,"Sentence 2 contradicts Sentence 1 because stating that Leslie ""shouldn't sell all pies"" implies that there are some pies she could sell, whereas Sentence 1 asserts that she should sell no pies at all."
Leslie should sell all pies.,Leslie should sell no pies.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly opposes the directive in Sentence 1 by stating that Leslie should not sell any pies, thereby contradicting the instruction to sell all pies."
Leslie should sell no pies.,Leslie should sell all pies.,contradiction,contradiction,opposite,control,quantifier,some - all,"Sentence 2 directly opposes the directive in Sentence 1 by advocating for the complete sale of pies, which contradicts the instruction to sell none."
Leslie should sell some pies.,Leslie should sell no pies.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly opposes the action suggested in Sentence 1 by stating that Leslie should not sell any pies, thereby contradicting the recommendation to sell some."
Leslie should sell no pies.,Leslie should sell some pies.,contradiction,contradiction,negation,control,quantifier,some - all,"Sentence 2 directly contradicts Sentence 1 by asserting that Leslie should sell some pies, which opposes the claim that she should sell no pies at all."
